PERSON_IDENTIFIER,TERM_CODE,TERM,CRN,SUBJECT,COURSE_NUMBER,SECTION,COURSE_TPYE,TITLE
1918578,202410,Fall Semester 2023,14299,BUSI,305,003,LEC,FINANCIAL ACCOUNTING
1918602,202410,Fall Semester 2023,13804,PSYC,101,003,LEC,INTRODUCTION TO PSYCHOLOGY
1918602,202410,Fall Semester 2023,15774,PHIL,220,001,LEC,PHILOSOPHY OF RELIGION
1918602,202410,Fall Semester 2023,13653,MATH,211,S01,LEC,ORD DIFFERENTIAL EQUATIONS
1918602,202410,Fall Semester 2023,14510,DSCI,305,002,SEM,"DATA, ETHICS, AND SOCIETY"
1918602,202410,Fall Semester 2023,13528,COMP,215,001,LL,INTRODUCTION TO PROGRAM DESIGN
1918635,202410,Fall Semester 2023,10651,BIOE,440,001,LEC,STATISTICS FOR BIOENGINEERING
1918635,202410,Fall Semester 2023,10543,PSYC,203,002,LEC,INTRO TO COGNITIVE PSYCHOLOGY
1918635,202410,Fall Semester 2023,10057,MATH,212,S01,LEC,MULTIVARIABLE CALCULUS
1918635,202410,Fall Semester 2023,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
1918635,202410,Fall Semester 2023,10084,BIOE,252,001,LEC,BIOENGINEERING FUNDAMENTALS
1918713,202410,Fall Semester 2023,14731,SOCI,325,001,LEC,SOCIOLOGY OF LAW
1918713,202410,Fall Semester 2023,16352,NEUR,362,002,LEC,COGNITIVE NEUROSCIENCE
1918713,202410,Fall Semester 2023,14732,SOCI,358,001,LEC,"CRIME, PUNISHMENT AND SOCIETY"
1918713,202410,Fall Semester 2023,10708,CHEM,213,006,SEM,ORGANIC CHEM DISCUSSION I
1918713,202410,Fall Semester 2023,10253,CHEM,211,S01,LEC,ORGANIC CHEMISTRY I
1918713,202410,Fall Semester 2023,10075,PHYS,125,S01,LL,GENERAL PHYSICS (WITH LAB)
1918740,202410,Fall Semester 2023,15786,ELEC,240,002,LAB,FUND EE I LAB
1918740,202410,Fall Semester 2023,10018,ELEC,261,001,LEC,INTRO PHYSICAL ELECTRONICS I
1918740,202410,Fall Semester 2023,12947,LING,200,003,LEC,INTRO TO STUDY OF LANGUAGE
1918740,202410,Fall Semester 2023,15622,LPAP,138,002,ACT,INTRO TO SALSA/MAMBO & CHA CHA
1918740,202410,Fall Semester 2023,10060,MATH,355,001,LEC,LINEAR ALGEBRA
1918740,202410,Fall Semester 2023,10543,PSYC,203,002,LEC,INTRO TO COGNITIVE PSYCHOLOGY
1918740,202410,Fall Semester 2023,10017,ELEC,241,001,LEC,FUND ELECTRICAL ENGINEERING I
1918752,202410,Fall Semester 2023,16128,CHEM,313,S01,LEC,ORGANIC CHEMISTRY II
1918752,202410,Fall Semester 2023,10559,SPAN,321,001,LEC,SPANISH FOR MEDICAL I
1918752,202410,Fall Semester 2023,16134,CHEM,314,007,SEM,ORGANIC CHEM DISCUSSION II
1918752,202410,Fall Semester 2023,10356,KINE,319,001,LEC,STATS FOR HEALTH PROFESSIONAL
1918752,202410,Fall Semester 2023,12691,CHEM,215,001,LAB,ORGANIC CHEMISTRY LAB
1918752,202410,Fall Semester 2023,10075,PHYS,125,S01,LL,GENERAL PHYSICS (WITH LAB)
1918788,202410,Fall Semester 2023,11675,SOSC,302,001,LEC,SOCIAL SCIENCES STATISTICS
1918788,202410,Fall Semester 2023,16321,PSYC,102,002,LAB,PSYCHOLOGY STATISTICS LAB
1918788,202410,Fall Semester 2023,10096,PSYC,485,008,RES,UG SUPERVISED RESEARCH
1918788,202410,Fall Semester 2023,14701,SWGS,101,001,LEC,INTRO WOMEN & GENDER
1918788,202410,Fall Semester 2023,13176,LPAP,135,002,ACT,INTRODUCTION TO DANCE
1918788,202410,Fall Semester 2023,15211,PSYC,231,003,LEC,INDUS & ORGANIZATIONAL PSYC
1918848,202410,Fall Semester 2023,14719,POLI,260,003,LEC,ADVOCATING FOR CHANGE
1918848,202410,Fall Semester 2023,14807,POLI,359,001,LEC,WORLD CONSTITUTIONS
1918848,202410,Fall Semester 2023,11675,SOSC,302,001,LEC,SOCIAL SCIENCES STATISTICS
1918848,202410,Fall Semester 2023,12247,POLI,102,001,LAB,POLI SCI STATISTICS LAB
1918848,202410,Fall Semester 2023,15589,POLI,341,001,LEC,RACE AND THE LAW IN THE U.S.
1918848,202410,Fall Semester 2023,13258,EEPS,110,001,LEC,"EARTH, ENVIRONMENT, & SOCIETY"
1918848,202410,Fall Semester 2023,14788,FWIS,103,001,SEM,TRUE CRIME AND CRIME FICTION
1918920,202410,Fall Semester 2023,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
1918920,202410,Fall Semester 2023,12997,PHIL,130,002,LEC,THE SCIENCES OF THE MIND
1918920,202410,Fall Semester 2023,13218,CHEM,121,S02,LL,GENERAL CHEMISTRY I
1918920,202410,Fall Semester 2023,15281,ENGL,200,002,SEM,GATEWAYS TO LITERARY STUDY
1918920,202410,Fall Semester 2023,10432,STAT,305,002,LL,INTRO TO STAT FOR BIOSCIENCES
1918920,202410,Fall Semester 2023,13322,CHEM,123,007,LAB,GENERAL CHEMISTRY LAB I
1918950,202410,Fall Semester 2023,11155,COMP,382,002,LL,REASONING ABOUT ALGORITHMS
1918950,202410,Fall Semester 2023,10543,PSYC,203,002,LEC,INTRO TO COGNITIVE PSYCHOLOGY
1918950,202410,Fall Semester 2023,13804,PSYC,101,003,LEC,INTRODUCTION TO PSYCHOLOGY
1918950,202410,Fall Semester 2023,11950,COMP,215,004,LL,INTRODUCTION TO PROGRAM DESIGN
1918950,202410,Fall Semester 2023,10057,MATH,212,S01,LEC,MULTIVARIABLE CALCULUS
1918956,202410,Fall Semester 2023,12879,ECON,100,003,LEC,PRINCIPLES OF ECONOMICS
1918956,202410,Fall Semester 2023,13263,EEPS,321,001,LL,EARTH AND PLANETARY SURFACES
1918956,202410,Fall Semester 2023,10700,JAPA,141,002,LEC,FIRST YEAR JAPANESE I
1918956,202410,Fall Semester 2023,14156,MATH,212,S08,LEC,MULTIVARIABLE CALCULUS
1918977,202410,Fall Semester 2023,11942,SPAN,303,001,LEC,SPANISH HERITAGE STUDENTS III
1918977,202410,Fall Semester 2023,13221,CHEM,123,004,LAB,GENERAL CHEMISTRY LAB I
1918977,202410,Fall Semester 2023,12555,BIOS,212,004,LAB,EXPERIMENTAL NEUROSCIENCE
1918977,202410,Fall Semester 2023,13219,CHEM,121,S03,LL,GENERAL CHEMISTRY I
1918977,202410,Fall Semester 2023,12395,BIOS,341,S01,LEC,CELL BIOLOGY
1918986,202410,Fall Semester 2023,16432,MUSI,181,004,STU,PIANO FOR NON-MAJORS
1918986,202410,Fall Semester 2023,10711,CHEM,213,002,SEM,ORGANIC CHEM DISCUSSION I
1918986,202410,Fall Semester 2023,10075,PHYS,125,S01,LL,GENERAL PHYSICS (WITH LAB)
1918986,202410,Fall Semester 2023,10253,CHEM,211,S01,LEC,ORGANIC CHEMISTRY I
1918986,202410,Fall Semester 2023,10299,GLHT,201,001,LEC,INTRO TO GLOBAL HEALTH
1918986,202410,Fall Semester 2023,15390,KORE,263,002,LEC,SECOND YEAR KOREAN I
1919010,202410,Fall Semester 2023,15786,ELEC,240,002,LAB,FUND EE I LAB
1919010,202410,Fall Semester 2023,10018,ELEC,261,001,LEC,INTRO PHYSICAL ELECTRONICS I
1919010,202410,Fall Semester 2023,10017,ELEC,241,001,LEC,FUND ELECTRICAL ENGINEERING I
1919010,202410,Fall Semester 2023,10674,JAPA,141,001,LEC,FIRST YEAR JAPANESE I
1919010,202410,Fall Semester 2023,10060,MATH,355,001,LEC,LINEAR ALGEBRA
1919010,202410,Fall Semester 2023,10019,ELEC,326,001,LL,DIGITAL LOGIC DESIGN
1919010,202410,Fall Semester 2023,14661,ELEC,491,010,RES,"RVR:RISCV PCB,FPGA,DSP,ML,LLVM"
1919055,202410,Fall Semester 2023,14423,COMP,341,001,LEC,PRACTICAL MACHINE LEARNING
1919055,202410,Fall Semester 2023,11156,COMP,382,003,LL,REASONING ABOUT ALGORITHMS
1919055,202410,Fall Semester 2023,13949,JAPA,301,001,LEC,THIRD YEAR JAPANESE I
1919055,202410,Fall Semester 2023,13527,COMP,215,002,LL,INTRODUCTION TO PROGRAM DESIGN
1919055,202410,Fall Semester 2023,10116,STAT,310,001,LEC,PROBABILITY & STATISTICS
1919067,202410,Fall Semester 2023,10253,CHEM,211,S01,LEC,ORGANIC CHEMISTRY I
1919067,202410,Fall Semester 2023,11942,SPAN,303,001,LEC,SPANISH HERITAGE STUDENTS III
1919067,202410,Fall Semester 2023,10432,STAT,305,002,LL,INTRO TO STAT FOR BIOSCIENCES
1919067,202410,Fall Semester 2023,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
1919067,202410,Fall Semester 2023,10711,CHEM,213,002,SEM,ORGANIC CHEM DISCUSSION I
1919067,202410,Fall Semester 2023,15284,ENGL,274,001,LEC,HEAVEN AND HELL
1919106,202410,Fall Semester 2023,16131,CHEM,314,004,SEM,ORGANIC CHEM DISCUSSION II
1919106,202410,Fall Semester 2023,12351,BIOS,310,012,RES,IND RES FOR BIOS UNDERGRADS
1919106,202410,Fall Semester 2023,12334,BIOS,215,003,LAB,BIOSCIENCES LAB TEACHING
1919106,202410,Fall Semester 2023,16128,CHEM,313,S01,LEC,ORGANIC CHEMISTRY II
1919106,202410,Fall Semester 2023,12692,CHEM,215,002,LAB,ORGANIC CHEMISTRY LAB
1919106,202410,Fall Semester 2023,12395,BIOS,341,S01,LEC,CELL BIOLOGY
1919106,202410,Fall Semester 2023,13687,UNIV,330,007,LL,MEDICAL EXPLORATION
1919106,202410,Fall Semester 2023,14165,POLI,212,002,LEC,INTRO TO COMPARATIVE POLITICS
1919106,202410,Fall Semester 2023,15142,PHIL,283,001,LEC,HIST OF PHILOSOPHY II
1919130,202410,Fall Semester 2023,10075,PHYS,125,S01,LL,GENERAL PHYSICS (WITH LAB)
1919130,202410,Fall Semester 2023,15572,LEAD,215,001,SEM,ASB LEADERSHIP
1919130,202410,Fall Semester 2023,12320,BIOS,211,003,LAB,EXPERIMENTAL CELL & MOL BIOSCI
1919130,202410,Fall Semester 2023,14406,LALX,158,001,LEC,INTRO LATIN AMERICAN STUDIES
1919130,202410,Fall Semester 2023,16131,CHEM,314,004,SEM,ORGANIC CHEM DISCUSSION II
1919130,202410,Fall Semester 2023,10675,PORT,106,001,LEC,ACCEL FIRST YEAR PORTUGUESE
1919130,202410,Fall Semester 2023,16128,CHEM,313,S01,LEC,ORGANIC CHEMISTRY II
1919151,202410,Fall Semester 2023,15406,EEPS,115,001,LEC,THE PLANETS
1919151,202410,Fall Semester 2023,10699,FREN,141,003,LEC,FIRST YEAR FRENCH I
1919151,202410,Fall Semester 2023,14260,THEA,303,001,LEC,INTRODUCTION TO THEATRE
1919151,202410,Fall Semester 2023,10119,HUMA,309,001,LEC,ARGUMENTATION & DEBATE
1919151,202410,Fall Semester 2023,13697,BIOS,122,002,LEC,BIOLOGY FOR VOTERS
1919262,202410,Fall Semester 2023,11913,DSCI,301,001,LL,STATISTICS FOR DATA SCIENCE
1919262,202410,Fall Semester 2023,10543,PSYC,203,002,LEC,INTRO TO COGNITIVE PSYCHOLOGY
1919262,202410,Fall Semester 2023,11950,COMP,215,004,LL,INTRODUCTION TO PROGRAM DESIGN
1919262,202410,Fall Semester 2023,10205,COMP,326,001,LL,DIGITAL LOGIC DESIGN
1919280,202410,Fall Semester 2023,15215,PSYC,409,001,SEM,METHODS HUMAN-COMP INTERACTION
1919280,202410,Fall Semester 2023,10057,MATH,212,S01,LEC,MULTIVARIABLE CALCULUS
1919280,202410,Fall Semester 2023,15047,COMP,490,018,RES,COMPUTER SCIENCE PROJECTS
1919280,202410,Fall Semester 2023,13527,COMP,215,002,LL,INTRODUCTION TO PROGRAM DESIGN
1919280,202410,Fall Semester 2023,11607,PSYC,351,001,LEC,PERCEPTION
1919436,202410,Fall Semester 2023,11874,SPAN,264,002,LEC,SECOND YEAR SPANISH II
1919436,202410,Fall Semester 2023,12570,ENST,301,001,SEM,ENVIRONMENTAL JUSTICE
1919436,202410,Fall Semester 2023,15238,ANTH,381,001,SEM,MEDICAL ANTHROPOLOGY
1919436,202410,Fall Semester 2023,10253,CHEM,211,S01,LEC,ORGANIC CHEMISTRY I
1919436,202410,Fall Semester 2023,12323,BIOS,211,006,LAB,EXPERIMENTAL CELL & MOL BIOSCI
1919436,202410,Fall Semester 2023,10709,CHEM,213,007,SEM,ORGANIC CHEM DISCUSSION I
1919463,202410,Fall Semester 2023,12211,PSYC,485,012,RES,UG SUPERVISED RESEARCH
1919463,202410,Fall Semester 2023,12802,CSCI,340,001,LEC,METHODS OF COGNITIVE SCIENCE
1919463,202410,Fall Semester 2023,13948,JAPA,141,004,LEC,FIRST YEAR JAPANESE I
1919463,202410,Fall Semester 2023,15612,PSYC,430,001,SEM,COMP MODELING OF COG PROCESSES
1919463,202410,Fall Semester 2023,11115,PSYC,202,002,LEC,INTRO TO SOCIAL PSYCHOLOGY
1919463,202410,Fall Semester 2023,10340,PSYC,203,001,LEC,INTRO TO COGNITIVE PSYCHOLOGY
1919478,202410,Fall Semester 2023,11941,MECH,203,002,LL,MECH ENG DESIGN TOOLS
1919478,202410,Fall Semester 2023,11937,MECH,202,002,LEC,MECHANICS/STATICS
1919478,202410,Fall Semester 2023,10025,MECH,340,001,LAB,INDUSTRIAL PROCESS LAB
1919478,202410,Fall Semester 2023,15044,ENGI,210,004,LL,PROTOTYPING & FABRICATION
1919478,202410,Fall Semester 2023,12695,PSYC,203,003,LEC,INTRO TO COGNITIVE PSYCHOLOGY
1919490,202410,Fall Semester 2023,13528,COMP,215,001,LL,INTRODUCTION TO PROGRAM DESIGN
1919490,202410,Fall Semester 2023,12947,LING,200,003,LEC,INTRO TO STUDY OF LANGUAGE
1919490,202410,Fall Semester 2023,12695,PSYC,203,003,LEC,INTRO TO COGNITIVE PSYCHOLOGY
1919490,202410,Fall Semester 2023,15588,COLL,118,001,LL,ZERO TO FORTUNE 500
1919490,202410,Fall Semester 2023,13207,MATH,355,002,LEC,LINEAR ALGEBRA
1919550,202410,Fall Semester 2023,12164,SPAN,264,004,LEC,SECOND YEAR SPANISH II
1919550,202410,Fall Semester 2023,15164,CMOR,360,001,LEC,INTRO TO O.R. AND OPTIMIZATION
1919550,202410,Fall Semester 2023,10057,MATH,212,S01,LEC,MULTIVARIABLE CALCULUS
1919550,202410,Fall Semester 2023,15146,RELI,101,001,LEC,WHAT IS RELIGION?
1919550,202410,Fall Semester 2023,13528,COMP,215,001,LL,INTRODUCTION TO PROGRAM DESIGN
1919676,202410,Fall Semester 2023,10086,BIOE,400,001,RES,ENGINEERING UG RESEARCH
1919676,202410,Fall Semester 2023,10707,CHEM,213,005,SEM,ORGANIC CHEM DISCUSSION I
1919676,202410,Fall Semester 2023,10651,BIOE,440,001,LEC,STATISTICS FOR BIOENGINEERING
1919676,202410,Fall Semester 2023,11631,MATH,211,S07,LEC,ORD DIFFERENTIAL EQUATIONS
1919676,202410,Fall Semester 2023,10084,BIOE,252,001,LEC,BIOENGINEERING FUNDAMENTALS
1919676,202410,Fall Semester 2023,10299,GLHT,201,001,LEC,INTRO TO GLOBAL HEALTH
1919676,202410,Fall Semester 2023,10253,CHEM,211,S01,LEC,ORGANIC CHEMISTRY I
1919679,202410,Fall Semester 2023,12343,BIOS,310,001,RES,IND RES FOR BIOS UNDERGRADS
1919679,202410,Fall Semester 2023,12874,SPAN,323,901,INT,SPANISH PROFESSIONAL PRAC I
1919679,202410,Fall Semester 2023,10706,CHEM,213,004,SEM,ORGANIC CHEM DISCUSSION I
1919679,202410,Fall Semester 2023,12318,BIOS,211,001,LAB,EXPERIMENTAL CELL & MOL BIOSCI
1919679,202410,Fall Semester 2023,12546,BIOS,300,001,LEC,PARADIGMS IN BIOCHM & CELL BIO
1919679,202410,Fall Semester 2023,10253,CHEM,211,S01,LEC,ORGANIC CHEMISTRY I
1919769,202410,Fall Semester 2023,15690,HUMA,134,001,LEC,WHAT IS LOVE?
1919769,202410,Fall Semester 2023,14735,CHEM,496,001,LEC,ADVANCED INORGANIC CHEMISTRY
1919769,202410,Fall Semester 2023,14725,MUSI,334,002,STU,CAMPANILE ORCHESTRA
1919769,202410,Fall Semester 2023,16127,CHEM,219,001,LEC,ORGANIC CHEMISTRY I HONORS
1919769,202410,Fall Semester 2023,15772,CHEM,366,002,LL,INORGANIC CHEMISTRY LAB
1919769,202410,Fall Semester 2023,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
1919943,202410,Fall Semester 2023,11937,MECH,202,002,LEC,MECHANICS/STATICS
1919943,202410,Fall Semester 2023,13653,MATH,211,S01,LEC,ORD DIFFERENTIAL EQUATIONS
1919943,202410,Fall Semester 2023,15044,ENGI,210,004,LL,PROTOTYPING & FABRICATION
1919943,202410,Fall Semester 2023,11315,MECH,340,004,LAB,INDUSTRIAL PROCESS LAB
1919943,202410,Fall Semester 2023,15176,CMOR,302,001,LEC,MATRIX ANALYSIS
1919943,202410,Fall Semester 2023,11940,MECH,203,001,LL,MECH ENG DESIGN TOOLS
1919958,202410,Fall Semester 2023,13302,ECON,209,003,LL,APPLIED ECONOMETRICS
1919958,202410,Fall Semester 2023,12251,ECON,483,001,LEC,PUBLIC ECONOMICS: TAXATION
1919958,202410,Fall Semester 2023,14009,HIST,256,001,LEC,"EUR POLITICS&SOCIETY,1890-1945"
1919958,202410,Fall Semester 2023,15312,HIST,332,001,LEC,AMERICAN LEGAL HISTORY
1919958,202410,Fall Semester 2023,10636,ECON,422,001,LEC,INTERNATIONAL ECON & FINANCE
1919961,202410,Fall Semester 2023,10059,MATH,321,001,LEC,INTRODUCTION TO ANALYSIS I
1919961,202410,Fall Semester 2023,12881,ECON,200,002,LL,MICROECONOMICS
1919961,202410,Fall Semester 2023,16019,CMOR,304,002,LEC,DIFF EQUATIONS SCI & ENG
1919961,202410,Fall Semester 2023,13300,ECON,209,002,LL,APPLIED ECONOMETRICS
1920003,202410,Fall Semester 2023,13528,COMP,215,001,LL,INTRODUCTION TO PROGRAM DESIGN
1920003,202410,Fall Semester 2023,11868,MATH,102,S04,LEC,SINGLE VARIABLE CALCULUS II
1920003,202410,Fall Semester 2023,10650,BUSI,310,001,LEC,LEADING IN ORGANIZATIONS
1920003,202410,Fall Semester 2023,15690,HUMA,134,001,LEC,WHAT IS LOVE?
1920003,202410,Fall Semester 2023,11155,COMP,382,002,LL,REASONING ABOUT ALGORITHMS
1920027,202410,Fall Semester 2023,14762,POLI,321,001,LEC,"AMER CONST. LAW:STRUCTRS, PWRS"
1920027,202410,Fall Semester 2023,15306,HIST,291,001,LEC,20TH C. AMERICAN PRESIDENTS
1920027,202410,Fall Semester 2023,11675,SOSC,302,001,LEC,SOCIAL SCIENCES STATISTICS
1920027,202410,Fall Semester 2023,14165,POLI,212,002,LEC,INTRO TO COMPARATIVE POLITICS
1920027,202410,Fall Semester 2023,12248,POLI,102,002,LAB,POLI SCI STATISTICS LAB
1920084,202410,Fall Semester 2023,10253,CHEM,211,S01,LEC,ORGANIC CHEMISTRY I
1920084,202410,Fall Semester 2023,10705,CHEM,213,003,SEM,ORGANIC CHEM DISCUSSION I
1920084,202410,Fall Semester 2023,15631,LALX,332,001,LEC,U.S. LATINE MENTAL HEALTH
1920084,202410,Fall Semester 2023,14730,SOCI,101,002,LEC,INTRODUCTION TO SOCIOLOGY
1920084,202410,Fall Semester 2023,10075,PHYS,125,S01,LL,GENERAL PHYSICS (WITH LAB)
1920099,202410,Fall Semester 2023,12342,BIOS,301,S01,LEC,BIOCHEMISTRY I
1920099,202410,Fall Semester 2023,14052,PHIL,125,001,LEC,PHILOSOPHY THROUGH ARTWORKS
1920099,202410,Fall Semester 2023,12692,CHEM,215,002,LAB,ORGANIC CHEMISTRY LAB
1920099,202410,Fall Semester 2023,16131,CHEM,314,004,SEM,ORGANIC CHEM DISCUSSION II
1920099,202410,Fall Semester 2023,15142,PHIL,283,001,LEC,HIST OF PHILOSOPHY II
1920099,202410,Fall Semester 2023,16128,CHEM,313,S01,LEC,ORGANIC CHEMISTRY II
1920150,202410,Fall Semester 2023,11361,ARCH,225,001,LEC,INTRO ARCHITECTURAL THINKING
1920150,202410,Fall Semester 2023,13528,COMP,215,001,LL,INTRODUCTION TO PROGRAM DESIGN
1920150,202410,Fall Semester 2023,15668,MDEM,120,001,LEC,MEDIEVAL CIVILIZATIONS
1920150,202410,Fall Semester 2023,10093,PSYC,101,002,LEC,INTRODUCTION TO PSYCHOLOGY
1920150,202410,Fall Semester 2023,10340,PSYC,203,001,LEC,INTRO TO COGNITIVE PSYCHOLOGY
1920243,202410,Fall Semester 2023,15305,HIST,259,001,SEM,US IN THE 1960s AND 70s
1920243,202410,Fall Semester 2023,14053,PHIL,160,001,LEC,MORAL PROBLEMS
1920243,202410,Fall Semester 2023,15797,PHIL,372,001,LEC,HIST SOCIAL & POLITICAL PHILOS
1920243,202410,Fall Semester 2023,15444,HIST,275,001,LEC,MODERN MIDDLE EAST
1920243,202410,Fall Semester 2023,15304,HIST,237,001,LEC,RADICALS IN THE AMERICAS
1920390,202410,Fall Semester 2023,11939,MECH,202,001,LEC,MECHANICS/STATICS
1920390,202410,Fall Semester 2023,10024,POLI,211,001,LEC,INTRO TO INTERNAT'L RELATIONS
1920390,202410,Fall Semester 2023,10545,ENGI,200,001,LAB,ENGINEERING DESIGN STUDIO
1920390,202410,Fall Semester 2023,11630,MATH,211,S02,LEC,ORD DIFFERENTIAL EQUATIONS
1920390,202410,Fall Semester 2023,12306,ASTR,101,001,LEC,"STARS, GALAXIES & THE UNIVERSE"
1920390,202410,Fall Semester 2023,12254,ANTH,203,001,LEC,INTRO BIOLOGICAL ANTHROPOLOGY
1920402,202410,Fall Semester 2023,12743,PSYC,485,010,RES,UG SUPERVISED RESEARCH
1920402,202410,Fall Semester 2023,10709,CHEM,213,007,SEM,ORGANIC CHEM DISCUSSION I
1920402,202410,Fall Semester 2023,12323,BIOS,211,006,LAB,EXPERIMENTAL CELL & MOL BIOSCI
1920402,202410,Fall Semester 2023,16349,PSYC,321,002,LEC,DEVELOPMENTAL PSYCHOLOGY
1920402,202410,Fall Semester 2023,11659,ARTS,225,001,STU,BEGINNING DRAWING
1920402,202410,Fall Semester 2023,10253,CHEM,211,S01,LEC,ORGANIC CHEMISTRY I
1920402,202410,Fall Semester 2023,13563,BIOS,202,002,LEC,INTRODUCTORY BIOLOGY II
1920405,202410,Fall Semester 2023,15477,CMOR,220,001,LEC,INTRO TO ENG COMPUTATION
1920405,202410,Fall Semester 2023,10729,ECON,210,001,LEC,BEHAVIORAL ECONOMICS
1920405,202410,Fall Semester 2023,12997,PHIL,130,002,LEC,THE SCIENCES OF THE MIND
1920405,202410,Fall Semester 2023,10253,CHEM,211,S01,LEC,ORGANIC CHEMISTRY I
1920405,202410,Fall Semester 2023,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
1920405,202410,Fall Semester 2023,10711,CHEM,213,002,SEM,ORGANIC CHEM DISCUSSION I
1920441,202410,Fall Semester 2023,14056,ASTR,102,001,LEC,EXPLORATN OF THE SOLAR SYSTEM
1920441,202410,Fall Semester 2023,15524,THEA,304,001,LEC,COSTUME DESIGN
1920441,202410,Fall Semester 2023,15622,LPAP,138,002,ACT,INTRO TO SALSA/MAMBO & CHA CHA
1920441,202410,Fall Semester 2023,13951,KORE,141,003,LEC,FIRST YEAR KOREAN I
1920441,202410,Fall Semester 2023,10543,PSYC,203,002,LEC,INTRO TO COGNITIVE PSYCHOLOGY
1920441,202410,Fall Semester 2023,11115,PSYC,202,002,LEC,INTRO TO SOCIAL PSYCHOLOGY
1920441,202410,Fall Semester 2023,13184,LPAP,171,003,ACT,TAI CHI
1920495,202410,Fall Semester 2023,10992,ECON,300,001,LEC,"GAME THEORY, MICRO TOPICS/ECON"
1920495,202410,Fall Semester 2023,10541,STAT,499,001,SEM,QUANTITATIVE FINANCE TOPICS
1920495,202410,Fall Semester 2023,11378,BUSI,343,002,LEC,FINANCIAL MANAGEMENT
1920495,202410,Fall Semester 2023,15315,HIST,387,001,LEC,U.S. IN THE WORLD: 1750-1900
1920495,202410,Fall Semester 2023,12809,HUMA,315,001,LEC,COMMUNICATION LAW
1920495,202410,Fall Semester 2023,10373,HUMA,210,001,INT,FORENSICS PRACTICUM
1920495,202410,Fall Semester 2023,10650,BUSI,310,001,LEC,LEADING IN ORGANIZATIONS
1920543,202410,Fall Semester 2023,14110,SMGT,260,002,LEC,INTRO TO SPORT MANAGEMENT
1920543,202410,Fall Semester 2023,12799,ITAL,141,001,LEC,FIRST YEAR ITALIAN I
1920543,202410,Fall Semester 2023,15422,SMGT,360,001,LEC,SALES & REVENUE GENERATION
1920543,202410,Fall Semester 2023,11683,BUSI,390,001,SEM,STRATEGIC MANAGEMENT
1920543,202410,Fall Semester 2023,14344,BUSI,395,002,LL,DATA ANALYTICS
1920603,202410,Fall Semester 2023,13952,KORE,263,001,LEC,SECOND YEAR KOREAN I
1920603,202410,Fall Semester 2023,14301,BUSI,420,001,LEC,LEADERSHIP AND TEAMS
1920603,202410,Fall Semester 2023,14401,ASIA,222,001,SEM,WORLD AND SOUTH ASIA
1920603,202410,Fall Semester 2023,15375,STAT,310,002,LEC,PROBABILITY & STATISTICS
1920603,202410,Fall Semester 2023,15589,POLI,341,001,LEC,RACE AND THE LAW IN THE U.S.
1920612,202410,Fall Semester 2023,10545,ENGI,200,001,LAB,ENGINEERING DESIGN STUDIO
1920612,202410,Fall Semester 2023,10025,MECH,340,001,LAB,INDUSTRIAL PROCESS LAB
1920612,202410,Fall Semester 2023,11939,MECH,202,001,LEC,MECHANICS/STATICS
1920612,202410,Fall Semester 2023,10631,ENST,100,001,LEC,"ENVIRONMENT, CULTURE & SOCIETY"
1920612,202410,Fall Semester 2023,11631,MATH,211,S07,LEC,ORD DIFFERENTIAL EQUATIONS
1920612,202410,Fall Semester 2023,11941,MECH,203,002,LL,MECH ENG DESIGN TOOLS
1920627,202410,Fall Semester 2023,16343,PSYC,308,002,LEC,MEMORY
1920627,202410,Fall Semester 2023,16321,PSYC,102,002,LAB,PSYCHOLOGY STATISTICS LAB
1920627,202410,Fall Semester 2023,11606,PSYC,202,001,LEC,INTRO TO SOCIAL PSYCHOLOGY
1920627,202410,Fall Semester 2023,11607,PSYC,351,001,LEC,PERCEPTION
1920627,202410,Fall Semester 2023,11896,SOSC,302,002,LEC,SOCIAL SCIENCES STATISTICS
1920627,202410,Fall Semester 2023,10650,BUSI,310,001,LEC,LEADING IN ORGANIZATIONS
1920762,202410,Fall Semester 2023,13952,KORE,263,001,LEC,SECOND YEAR KOREAN I
1921242,202410,Fall Semester 2023,12342,BIOS,301,S01,LEC,BIOCHEMISTRY I
1921242,202410,Fall Semester 2023,15772,CHEM,366,002,LL,INORGANIC CHEMISTRY LAB
1921242,202410,Fall Semester 2023,12574,CHEM,401,001,LEC,ADVANCED ORGANIC CHEMISTRY
1921242,202410,Fall Semester 2023,12560,SPAN,322,002,LEC,SPANISH FOR MEDICAL PROF. II
1921242,202410,Fall Semester 2023,10201,CHEM,491,001,RES,RESEARCH FOR UNDERGRADUATES
