PERSON_IDENTIFIER,TERM_DESC,CRN,SUBJ_CODE,CRSE_NUMB,SECTION,SCHEDULE_TYPE,TITLE
3417,Fall Semester 2022,14732,SOCI,358,001,LEC,"CRIME, PUNISHMENT AND SOCIETY"
3418,Fall Semester 2022,10718,HEAL,103,002,LEC,NUTRITION
3418,Fall Semester 2022,12927,HIST,312,001,LEC,ENVIRONMENT & HEALTH IN LAT AM
3418,Fall Semester 2022,14019,HIST,408,001,SEM,THE JAPANESE EMPIRE
3418,Fall Semester 2022,13713,FILM,432,001,SEM,FILM GENRE: THE WESTERN
3419,Fall Semester 2022,10718,HEAL,103,002,LEC,NUTRITION
3419,Fall Semester 2022,11737,KINE,300,002,LL,HUMAN ANATOMY WITH LAB
3419,Fall Semester 2022,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
3419,Fall Semester 2022,12872,KORE,141,002,LEC,FIRST YEAR KOREAN I
3419,Fall Semester 2022,14320,ANTH,477,001,SEM,REPRESENTATIONS OF DISABILITY
3420,Fall Semester 2022,10718,HEAL,103,002,LEC,NUTRITION
3420,Fall Semester 2022,12326,BIOS,211,009,LAB,EXPERIMENTAL BIOSCIENCES
3420,Fall Semester 2022,12342,BIOS,301,S01,LEC,BIOCHEMISTRY I
3420,Fall Semester 2022,14357,KINE,311,003,LEC,MOTOR LEARNING
3420,Fall Semester 2022,13399,HEAL,132,001,LEC,MEDICAL TERMINOLOGY
3421,Fall Semester 2022,10718,HEAL,103,002,LEC,NUTRITION
3421,Fall Semester 2022,11496,KINE,440,001,LEC,RESEARCH METHODS
3421,Fall Semester 2022,12101,KINE,375,004,INT,SPORTS MEDICINE INTERNSHIP
3421,Fall Semester 2022,12325,BIOS,211,008,LAB,EXPERIMENTAL BIOSCIENCES
3421,Fall Semester 2022,14392,ENGL,301,006,SEM,INTRO TO FICTION WRITING
3422,Fall Semester 2022,10718,HEAL,103,002,LEC,NUTRITION
3422,Fall Semester 2022,12318,BIOS,211,001,LAB,EXPERIMENTAL BIOSCIENCES
3422,Fall Semester 2022,12342,BIOS,301,S01,LEC,BIOCHEMISTRY I
3422,Fall Semester 2022,12541,SMGT,450,001,LEC,LEADERSHIP IN SPORT MANAGEMENT
3423,Fall Semester 2022,10718,HEAL,103,002,LEC,NUTRITION
3423,Fall Semester 2022,11923,MATH,111,S01,LEC,CALCULUS: DIFFERENTIATION
3423,Fall Semester 2022,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
3423,Fall Semester 2022,13218,CHEM,121,S02,LL,GENERAL CHEMISTRY I
3423,Fall Semester 2022,13222,CHEM,123,006,LAB,GENERAL CHEMISTRY LAB I
3423,Fall Semester 2022,13804,PSYC,101,003,LEC,INTRODUCTION TO PSYCHOLOGY
3424,Fall Semester 2022,10718,HEAL,103,002,LEC,NUTRITION
3424,Fall Semester 2022,11988,SMGT,260,001,LEC,INTRO TO SPORT MANAGEMENT
3424,Fall Semester 2022,12164,SPAN,264,004,LEC,SECOND YEAR SPANISH II
3424,Fall Semester 2022,12878,ECON,100,002,LEC,PRINCIPLES OF ECONOMICS
3425,Fall Semester 2022,10718,HEAL,103,002,LEC,NUTRITION
3425,Fall Semester 2022,14336,HUMA,131,001,LEC,WHAT IS AN (AB)NORMAL BODY?
3425,Fall Semester 2022,14955,FWIS,100,014,SEM,INTRO TO ACADEMIC WRITING
3425,Fall Semester 2022,14730,SOCI,101,005,LEC,INTRODUCTION TO SOCIOLOGY
3425,Fall Semester 2022,14764,LING,205,001,LEC,LANGUAGE AND SOCIETY
3426,Fall Semester 2022,10718,HEAL,103,002,LEC,NUTRITION
3426,Fall Semester 2022,11923,MATH,111,S01,LEC,CALCULUS: DIFFERENTIATION
3426,Fall Semester 2022,12879,ECON,100,003,LEC,PRINCIPLES OF ECONOMICS
3426,Fall Semester 2022,14110,SMGT,260,002,LEC,INTRO TO SPORT MANAGEMENT
3426,Fall Semester 2022,14945,SMGT,276,002,LL,SPORT MANAGEMENT PRACTICUM
3427,Fall Semester 2022,10718,HEAL,103,002,LEC,NUTRITION
3427,Fall Semester 2022,11013,CHEM,123,003,LAB,GENERAL CHEMISTRY LAB I
3427,Fall Semester 2022,11689,MDHM,201,001,SEM,INTRO TO MEDICAL HUMANITIES
3427,Fall Semester 2022,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
3427,Fall Semester 2022,13218,CHEM,121,S02,LL,GENERAL CHEMISTRY I
3427,Fall Semester 2022,14703,FWIS,141,001,SEM,TECHNOLOGIES OF TASTE
3428,Fall Semester 2022,10718,HEAL,103,002,LEC,NUTRITION
3428,Fall Semester 2022,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
3428,Fall Semester 2022,13218,CHEM,121,S02,LL,GENERAL CHEMISTRY I
3428,Fall Semester 2022,13222,CHEM,123,006,LAB,GENERAL CHEMISTRY LAB I
3428,Fall Semester 2022,13625,ARCH,207,001,LEC,TECHNOLOGY I
3428,Fall Semester 2022,14730,SOCI,101,005,LEC,INTRODUCTION TO SOCIOLOGY
3429,Fall Semester 2022,10722,EMSP,281,0F1,LL,EMT-B INTRO TO EMERGENCY CARE
3429,Fall Semester 2022,12749,BIOS,332,001,LEC,ECOLOGY
3429,Fall Semester 2022,13510,BIOS,329,001,LEC,ANIMAL DIVERSITY
3429,Fall Semester 2022,13125,SOCI,301,001,LEC,SOCIAL INEQUALITY
3429,Fall Semester 2022,13688,UNIV,330,008,LL,MEDICAL EXPLORATION
3429,Fall Semester 2022,13896,ANTH,332,001,SEM,SOCIAL LIFE OF CLEAN ENERGY
3430,Fall Semester 2022,10722,EMSP,281,0F1,LL,EMT-B INTRO TO EMERGENCY CARE
3430,Fall Semester 2022,11147,NEUR,310,001,RES,IND RES FOR NEUR UNDERGRADS
3430,Fall Semester 2022,14165,POLI,212,002,LEC,INTRO TO COMPARATIVE POLITICS
3430,Fall Semester 2022,11675,SOSC,302,001,LEC,SOCIAL SCIENCES STATISTICS
3430,Fall Semester 2022,12248,POLI,102,002,LAB,POLI SCI STATISTICS LAB
3430,Fall Semester 2022,12342,BIOS,301,S01,LEC,BIOCHEMISTRY I
3431,Fall Semester 2022,10729,ECON,210,001,LEC,BEHAVIORAL ECONOMICS
3431,Fall Semester 2022,11371,PSYC,321,001,LEC,DEVELOPMENTAL PSYCHOLOGY
3431,Fall Semester 2022,12696,THEA,331,002,STU,THEATRE PRODUCTION
3431,Fall Semester 2022,12802,CSCI,340,001,LEC,METHODS OF COGNITIVE SCIENCE
3431,Fall Semester 2022,14118,THEA,103,001,LL,THEATRE TECHNOLOGY
3431,Fall Semester 2022,14260,THEA,303,001,LEC,INTRODUCTION TO THEATRE
3432,Fall Semester 2022,10729,ECON,210,001,LEC,BEHAVIORAL ECONOMICS
3432,Fall Semester 2022,12251,ECON,483,001,LEC,PUBLIC ECONOMICS: TAXATION
3432,Fall Semester 2022,13515,ECON,481,002,LEC,HEALTH ECONOMICS
3432,Fall Semester 2022,14613,DSCI,303,002,LEC,MACHINE LEARNING FOR DS
3433,Fall Semester 2022,10729,ECON,210,001,LEC,BEHAVIORAL ECONOMICS
3433,Fall Semester 2022,12881,ECON,200,002,LL,MICROECONOMICS
3433,Fall Semester 2022,14339,ENGL,101,001,LEC,WHAT IS A FACT?
3433,Fall Semester 2022,13300,ECON,209,002,LL,APPLIED ECONOMETRICS
3434,Fall Semester 2022,10729,ECON,210,001,LEC,BEHAVIORAL ECONOMICS
3434,Fall Semester 2022,10996,ECON,305,001,LEC,"GAME THEORY, MICRO TOPICS/MTEC"
3434,Fall Semester 2022,11309,ECON,310,003,LL,ECONOMETRICS
3434,Fall Semester 2022,13709,STAT,487,001,LEC,COFES BLOCKCHAIN/CRYPTO
3434,Fall Semester 2022,14933,COMP,182,002,LL,ALGORITHMIC THINKING
3435,Fall Semester 2022,10729,ECON,210,001,LEC,BEHAVIORAL ECONOMICS
3435,Fall Semester 2022,11533,ECON,200,001,LL,MICROECONOMICS
3435,Fall Semester 2022,14237,POLI,324,001,LEC,FROM DECOLONI TO GLOBALIZATION
3435,Fall Semester 2022,13980,ENGL,290,001,LEC,LIT&CULTURE OF SOCIAL JUSTICE
3435,Fall Semester 2022,14050,LALX,378,001,LEC,LATIN AM. POLITICAL THOUGHT
3436,Fall Semester 2022,10729,ECON,210,001,LEC,BEHAVIORAL ECONOMICS
3436,Fall Semester 2022,11147,NEUR,310,001,RES,IND RES FOR NEUR UNDERGRADS
3436,Fall Semester 2022,11977,STAT,315,005,LL,STATISTICS FOR DATA SCIENCE
3436,Fall Semester 2022,12881,ECON,200,002,LL,MICROECONOMICS
3436,Fall Semester 2022,14398,ASIA,322,001,LEC,INTRODUCTION TO BUDDHISM
3437,Fall Semester 2022,10729,ECON,210,001,LEC,BEHAVIORAL ECONOMICS
3437,Fall Semester 2022,12181,MATH,356,001,LEC,ABSTRACT ALGEBRA I
3437,Fall Semester 2022,13528,COMP,215,001,LL,INTRODUCTION TO PROGRAM DESIGN
3437,Fall Semester 2022,14339,ENGL,101,001,LEC,WHAT IS A FACT?
3437,Fall Semester 2022,13804,PSYC,101,003,LEC,INTRODUCTION TO PSYCHOLOGY
3438,Fall Semester 2022,10729,ECON,210,001,LEC,BEHAVIORAL ECONOMICS
3438,Fall Semester 2022,11376,BUSI,305,002,LEC,FINANCIAL ACCOUNTING
3438,Fall Semester 2022,13496,BIOS,385,002,LEC,FUNDAMENTALS OF NEUROSCIENCE
3438,Fall Semester 2022,13303,ECON,209,005,LL,APPLIED ECONOMETRICS
3439,Fall Semester 2022,10729,ECON,210,001,LEC,BEHAVIORAL ECONOMICS
3439,Fall Semester 2022,11371,PSYC,321,001,LEC,DEVELOPMENTAL PSYCHOLOGY
3439,Fall Semester 2022,12303,PHIL,345,001,LEC,THEORY OF KNOWLEDGE
3439,Fall Semester 2022,14056,ASTR,102,001,LEC,EXPLORATN OF THE SOLAR SYSTEM
3439,Fall Semester 2022,14388,PHIL,362,001,LEC,HISTORY OF ETHICS
3440,Fall Semester 2022,10729,ECON,210,001,LEC,BEHAVIORAL ECONOMICS
3440,Fall Semester 2022,11156,COMP,382,003,LL,REASONING ABOUT ALGORITHMS
3440,Fall Semester 2022,13339,COMP,422,001,LEC,PARALLEL COMPUTING
3440,Fall Semester 2022,14624,COMP,310,001,LEC,ADV OBJECT-ORIENTED PROG
3441,Fall Semester 2022,10729,ECON,210,001,LEC,BEHAVIORAL ECONOMICS
3441,Fall Semester 2022,11601,SOCI,101,004,LEC,INTRODUCTION TO SOCIOLOGY
3441,Fall Semester 2022,13207,MATH,355,002,LEC,LINEAR ALGEBRA
3441,Fall Semester 2022,13302,ECON,209,003,LL,APPLIED ECONOMETRICS
3442,Fall Semester 2022,10729,ECON,210,001,LEC,BEHAVIORAL ECONOMICS
3442,Fall Semester 2022,11155,COMP,382,002,LL,REASONING ABOUT ALGORITHMS
3442,Fall Semester 2022,14283,COMP,215,003,LL,INTRODUCTION TO PROGRAM DESIGN
3442,Fall Semester 2022,14707,ELEC,220,006,LL,FUND COMPUTER ENGINEERING
3443,Fall Semester 2022,10729,ECON,210,001,LEC,BEHAVIORAL ECONOMICS
3443,Fall Semester 2022,11977,STAT,315,005,LL,STATISTICS FOR DATA SCIENCE
3443,Fall Semester 2022,12150,HART,101,001,LEC,INTRO TO HIST OF WESTERN ART I
3443,Fall Semester 2022,12845,CMST,203,001,LEC,INTRODUCTION TO FILM ANALYSIS
3443,Fall Semester 2022,13999,FWIS,132,001,SEM,SLAVERY ON FILM
3444,Fall Semester 2022,10729,ECON,210,001,LEC,BEHAVIORAL ECONOMICS
3444,Fall Semester 2022,11592,EDUC,304,001,SEM,"RACE, CLASS, GENDER IN EDUC"
3444,Fall Semester 2022,11630,MATH,211,S02,LEC,ORD DIFFERENTIAL EQUATIONS
3444,Fall Semester 2022,13125,SOCI,301,001,LEC,SOCIAL INEQUALITY
3445,Fall Semester 2022,10729,ECON,210,001,LEC,BEHAVIORAL ECONOMICS
3445,Fall Semester 2022,11155,COMP,382,002,LL,REASONING ABOUT ALGORITHMS
3445,Fall Semester 2022,13528,COMP,215,001,LL,INTRODUCTION TO PROGRAM DESIGN
3445,Fall Semester 2022,13207,MATH,355,002,LEC,LINEAR ALGEBRA
3445,Fall Semester 2022,14368,ASIA,214,001,LEC,E ASIAN ART CULTURAL HERITAGE
3446,Fall Semester 2022,10737,CHBE,411,003,LEC,THERMODYNAMICS I
3446,Fall Semester 2022,11585,CHBE,390,003,LEC,KINETICS & REACTOR DESIGN
3446,Fall Semester 2022,11586,CHBE,401,003,LEC,TRANSPORT PHENOMENA I
3446,Fall Semester 2022,11654,CHEM,301,001,LEC,PHYSICAL CHEMISTRY I
3446,Fall Semester 2022,13636,MSNE,365,001,LL,NANOMATERIALS FOR ENERGY
3447,Fall Semester 2022,10737,CHBE,411,003,LEC,THERMODYNAMICS I
3447,Fall Semester 2022,11585,CHBE,390,003,LEC,KINETICS & REACTOR DESIGN
3447,Fall Semester 2022,11586,CHBE,401,003,LEC,TRANSPORT PHENOMENA I
3447,Fall Semester 2022,13637,ELEC,365,001,LL,NANOMATERIALS FOR ENERGY
3448,Fall Semester 2022,10737,CHBE,411,003,LEC,THERMODYNAMICS I
3448,Fall Semester 2022,11585,CHBE,390,003,LEC,KINETICS & REACTOR DESIGN
3448,Fall Semester 2022,11586,CHBE,401,003,LEC,TRANSPORT PHENOMENA I
3448,Fall Semester 2022,11654,CHEM,301,001,LEC,PHYSICAL CHEMISTRY I
3448,Fall Semester 2022,12693,CHEM,215,003,LAB,ORGANIC CHEMISTRY LAB
3448,Fall Semester 2022,13637,ELEC,365,001,LL,NANOMATERIALS FOR ENERGY
3449,Fall Semester 2022,10737,CHBE,411,003,LEC,THERMODYNAMICS I
3449,Fall Semester 2022,11585,CHBE,390,003,LEC,KINETICS & REACTOR DESIGN
3449,Fall Semester 2022,11586,CHBE,401,003,LEC,TRANSPORT PHENOMENA I
3449,Fall Semester 2022,11654,CHEM,301,001,LEC,PHYSICAL CHEMISTRY I
3449,Fall Semester 2022,12668,CAAM,471,001,LEC,LINEAR AND INTEGER PROGRAMMING
3449,Fall Semester 2022,12812,CAAM,480,001,SEM,PEDAGOGY FOR RLAs
3450,Fall Semester 2022,10737,CHBE,411,003,LEC,THERMODYNAMICS I
3450,Fall Semester 2022,11965,MUSI,117,003,LEC,FUNDAMENTALS OF MUSIC I
3450,Fall Semester 2022,11585,CHBE,390,003,LEC,KINETICS & REACTOR DESIGN
3450,Fall Semester 2022,11586,CHBE,401,003,LEC,TRANSPORT PHENOMENA I
3450,Fall Semester 2022,11654,CHEM,301,001,LEC,PHYSICAL CHEMISTRY I
3451,Fall Semester 2022,10737,CHBE,411,003,LEC,THERMODYNAMICS I
3451,Fall Semester 2022,11585,CHBE,390,003,LEC,KINETICS & REACTOR DESIGN
3451,Fall Semester 2022,11586,CHBE,401,003,LEC,TRANSPORT PHENOMENA I
3451,Fall Semester 2022,11654,CHEM,301,001,LEC,PHYSICAL CHEMISTRY I
3451,Fall Semester 2022,13952,KORE,263,001,LEC,SECOND YEAR KOREAN I
3452,Fall Semester 2022,10737,CHBE,411,003,LEC,THERMODYNAMICS I
3452,Fall Semester 2022,11586,CHBE,401,003,LEC,TRANSPORT PHENOMENA I
3452,Fall Semester 2022,14229,CHIN,401,002,LEC,FOURTH YEAR CHINESE I
3453,Fall Semester 2022,10737,CHBE,411,003,LEC,THERMODYNAMICS I
3453,Fall Semester 2022,11926,ENST,250,001,LEC,UNDERSTANDING ENERGY
3453,Fall Semester 2022,11585,CHBE,390,003,LEC,KINETICS & REACTOR DESIGN
3453,Fall Semester 2022,11586,CHBE,401,003,LEC,TRANSPORT PHENOMENA I
3453,Fall Semester 2022,11654,CHEM,301,001,LEC,PHYSICAL CHEMISTRY I
3453,Fall Semester 2022,12317,BIOS,204,001,LL,COMMUNITY GARDEN
3454,Fall Semester 2022,10737,CHBE,411,003,LEC,THERMODYNAMICS I
3454,Fall Semester 2022,11585,CHBE,390,003,LEC,KINETICS & REACTOR DESIGN
3454,Fall Semester 2022,11586,CHBE,401,003,LEC,TRANSPORT PHENOMENA I
3454,Fall Semester 2022,11654,CHEM,301,001,LEC,PHYSICAL CHEMISTRY I
3454,Fall Semester 2022,12691,CHEM,215,001,LAB,ORGANIC CHEMISTRY LAB
3455,Fall Semester 2022,10737,CHBE,411,003,LEC,THERMODYNAMICS I
3455,Fall Semester 2022,11585,CHBE,390,003,LEC,KINETICS & REACTOR DESIGN
3455,Fall Semester 2022,11586,CHBE,401,003,LEC,TRANSPORT PHENOMENA I
3456,Fall Semester 2022,10737,CHBE,411,003,LEC,THERMODYNAMICS I
3456,Fall Semester 2022,11585,CHBE,390,003,LEC,KINETICS & REACTOR DESIGN
3456,Fall Semester 2022,11586,CHBE,401,003,LEC,TRANSPORT PHENOMENA I
3456,Fall Semester 2022,11654,CHEM,301,001,LEC,PHYSICAL CHEMISTRY I
3456,Fall Semester 2022,14050,LALX,378,001,LEC,LATIN AM. POLITICAL THOUGHT
3457,Fall Semester 2022,10737,CHBE,411,003,LEC,THERMODYNAMICS I
3457,Fall Semester 2022,11585,CHBE,390,003,LEC,KINETICS & REACTOR DESIGN
3457,Fall Semester 2022,11586,CHBE,401,003,LEC,TRANSPORT PHENOMENA I
3458,Fall Semester 2022,10737,CHBE,411,003,LEC,THERMODYNAMICS I
3458,Fall Semester 2022,11585,CHBE,390,003,LEC,KINETICS & REACTOR DESIGN
3458,Fall Semester 2022,11586,CHBE,401,003,LEC,TRANSPORT PHENOMENA I
3459,Fall Semester 2022,10739,FWIS,100,001,SEM,INTRO TO ACADEMIC WRITING
3459,Fall Semester 2022,11923,MATH,111,S01,LEC,CALCULUS: DIFFERENTIATION
3459,Fall Semester 2022,12269,PHIL,281,001,LEC,HISTORY OF PHILOSOPHY I
3459,Fall Semester 2022,12879,ECON,100,003,LEC,PRINCIPLES OF ECONOMICS
3460,Fall Semester 2022,10739,FWIS,100,001,SEM,INTRO TO ACADEMIC WRITING
3460,Fall Semester 2022,11923,MATH,111,S01,LEC,CALCULUS: DIFFERENTIATION
3460,Fall Semester 2022,11964,SOCI,364,002,LEC,MUSLIMS IN AMERICAN SOCIETY
3460,Fall Semester 2022,14110,SMGT,260,002,LEC,INTRO TO SPORT MANAGEMENT
3460,Fall Semester 2022,14730,SOCI,101,005,LEC,INTRODUCTION TO SOCIOLOGY
3461,Fall Semester 2022,10739,FWIS,100,001,SEM,INTRO TO ACADEMIC WRITING
3461,Fall Semester 2022,13124,SOCI,231,001,LEC,SOCIAL PROBLEMS
3461,Fall Semester 2022,14339,ENGL,101,001,LEC,WHAT IS A FACT?
3461,Fall Semester 2022,14719,POLI,260,003,LEC,ADVOCATING FOR CHANGE
3462,Fall Semester 2022,10739,FWIS,100,001,SEM,INTRO TO ACADEMIC WRITING
3462,Fall Semester 2022,11923,MATH,111,S01,LEC,CALCULUS: DIFFERENTIATION
3462,Fall Semester 2022,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
3462,Fall Semester 2022,13297,HEAL,119,001,LEC,INTRO TO HEALTH & WELLNESS
3462,Fall Semester 2022,13399,HEAL,132,001,LEC,MEDICAL TERMINOLOGY
3463,Fall Semester 2022,10740,FWIS,100,002,SEM,INTRO TO ACADEMIC WRITING
3463,Fall Semester 2022,12179,MATH,101,S05,LEC,SINGLE VARIABLE CALCULUS I
3463,Fall Semester 2022,13529,COMP,140,001,LL,COMPUTATIONAL THINKING
3463,Fall Semester 2022,14707,ELEC,220,006,LL,FUND COMPUTER ENGINEERING
3464,Fall Semester 2022,10740,FWIS,100,002,SEM,INTRO TO ACADEMIC WRITING
3464,Fall Semester 2022,11988,SMGT,260,001,LEC,INTRO TO SPORT MANAGEMENT
3464,Fall Semester 2022,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
3464,Fall Semester 2022,13399,HEAL,132,001,LEC,MEDICAL TERMINOLOGY
3464,Fall Semester 2022,14730,SOCI,101,005,LEC,INTRODUCTION TO SOCIOLOGY
3465,Fall Semester 2022,10740,FWIS,100,002,SEM,INTRO TO ACADEMIC WRITING
3465,Fall Semester 2022,11988,SMGT,260,001,LEC,INTRO TO SPORT MANAGEMENT
3465,Fall Semester 2022,12306,ASTR,101,001,LEC,"STARS, GALAXIES & THE UNIVERSE"
3465,Fall Semester 2022,13399,HEAL,132,001,LEC,MEDICAL TERMINOLOGY
3465,Fall Semester 2022,14730,SOCI,101,005,LEC,INTRODUCTION TO SOCIOLOGY
3466,Fall Semester 2022,10741,FWIS,100,003,SEM,INTRO TO ACADEMIC WRITING
3466,Fall Semester 2022,14154,MATH,101,S02,LEC,SINGLE VARIABLE CALCULUS I
3466,Fall Semester 2022,12150,HART,101,001,LEC,INTRO TO HIST OF WESTERN ART I
3466,Fall Semester 2022,12878,ECON,100,002,LEC,PRINCIPLES OF ECONOMICS
3466,Fall Semester 2022,13531,COMP,140,002,LL,COMPUTATIONAL THINKING
3467,Fall Semester 2022,10741,FWIS,100,003,SEM,INTRO TO ACADEMIC WRITING
3467,Fall Semester 2022,12299,PHIL,210,001,LEC,LOGIC
3467,Fall Semester 2022,14387,PHIL,265,001,LEC,DEATH AND DYING
3467,Fall Semester 2022,14078,RELI,112,001,LEC,THE FIRST CHRISTIANS
3468,Fall Semester 2022,10741,FWIS,100,003,SEM,INTRO TO ACADEMIC WRITING
3468,Fall Semester 2022,11361,ARCH,225,001,LEC,INTRO ARCHITECTURAL THINKING
3468,Fall Semester 2022,12878,ECON,100,002,LEC,PRINCIPLES OF ECONOMICS
3468,Fall Semester 2022,14900,ARCH,101,003,LL,PRINCIPLES OF ARCHITECTURE I
3469,Fall Semester 2022,10742,FWIS,100,006,SEM,INTRO TO ACADEMIC WRITING
3469,Fall Semester 2022,11376,BUSI,305,002,LEC,FINANCIAL ACCOUNTING
3469,Fall Semester 2022,11979,STAT,315,007,LL,STATISTICS FOR DATA SCIENCE
3469,Fall Semester 2022,12880,ECON,100,004,LEC,PRINCIPLES OF ECONOMICS
3469,Fall Semester 2022,13531,COMP,140,002,LL,COMPUTATIONAL THINKING
3470,Fall Semester 2022,10742,FWIS,100,006,SEM,INTRO TO ACADEMIC WRITING
3470,Fall Semester 2022,11354,MATH,212,S02,LEC,MULTIVARIABLE CALCULUS
3470,Fall Semester 2022,12845,CMST,203,001,LEC,INTRODUCTION TO FILM ANALYSIS
3470,Fall Semester 2022,12880,ECON,100,004,LEC,PRINCIPLES OF ECONOMICS
3470,Fall Semester 2022,13529,COMP,140,001,LL,COMPUTATIONAL THINKING
3471,Fall Semester 2022,10742,FWIS,100,006,SEM,INTRO TO ACADEMIC WRITING
3471,Fall Semester 2022,14807,POLI,359,001,LEC,WORLD CONSTITUTIONS
3471,Fall Semester 2022,11966,RUSS,263,002,LEC,SECOND YEAR RUSSIAN I
3471,Fall Semester 2022,13668,EEPS,111,001,LEC,INHABITING PLANET EARTH
3471,Fall Semester 2022,14197,POLI,238,001,LEC,ELECTIONS 2022
3472,Fall Semester 2022,10743,FWIS,100,008,SEM,INTRO TO ACADEMIC WRITING
3472,Fall Semester 2022,11939,MECH,202,001,LEC,MECHANICS/STATICS
3472,Fall Semester 2022,11630,MATH,211,S02,LEC,ORD DIFFERENTIAL EQUATIONS
3472,Fall Semester 2022,11670,MUSI,317,003,LEC,THEORY FOR NON MAJORS I
3472,Fall Semester 2022,13532,COMP,140,004,LL,COMPUTATIONAL THINKING
3473,Fall Semester 2022,11361,ARCH,225,001,LEC,INTRO ARCHITECTURAL THINKING
3473,Fall Semester 2022,11156,COMP,382,003,LL,REASONING ABOUT ALGORITHMS
3473,Fall Semester 2022,13506,ARTS,301,004,STU,BEGINNING PAINTING
3473,Fall Semester 2022,14283,COMP,215,003,LL,INTRODUCTION TO PROGRAM DESIGN
3474,Fall Semester 2022,11361,ARCH,225,001,LEC,INTRO ARCHITECTURAL THINKING
3474,Fall Semester 2022,12342,BIOS,301,S01,LEC,BIOCHEMISTRY I
3474,Fall Semester 2022,12343,BIOS,310,001,RES,IND RES FOR BIOS UNDERGRADS
3474,Fall Semester 2022,12392,BIOS,318,002,LAB,MICROBIOLOGY LABORATORY
3474,Fall Semester 2022,12549,BIOS,372,001,LEC,IMMUNOLOGY
3475,Fall Semester 2022,11361,ARCH,225,001,LEC,INTRO ARCHITECTURAL THINKING
3475,Fall Semester 2022,13966,EEPS,433,001,LEC,CLIMATE DYNAMICS
3475,Fall Semester 2022,13968,EEPS,435,001,LL,REMOTE SENSING
3475,Fall Semester 2022,14396,EEPS,437,001,LL,EARTH'S NATURAL RESOURCES
3476,Fall Semester 2022,11361,ARCH,225,001,LEC,INTRO ARCHITECTURAL THINKING
3476,Fall Semester 2022,12254,ANTH,203,001,LEC,INTRO BIOLOGICAL ANTHROPOLOGY
3476,Fall Semester 2022,12317,BIOS,204,001,LL,COMMUNITY GARDEN
3476,Fall Semester 2022,13258,EEPS,110,001,LEC,"EARTH, ENVIRONMENT, & SOCIETY"
3476,Fall Semester 2022,14900,ARCH,101,003,LL,PRINCIPLES OF ARCHITECTURE I
3477,Fall Semester 2022,11361,ARCH,225,001,LEC,INTRO ARCHITECTURAL THINKING
3477,Fall Semester 2022,12778,FWIS,100,010,SEM,INTRO TO ACADEMIC WRITING
3477,Fall Semester 2022,14626,FOTO,206,001,STU,PHOTOGRAPHY II
3477,Fall Semester 2022,14900,ARCH,101,003,LL,PRINCIPLES OF ARCHITECTURE I
3478,Fall Semester 2022,11361,ARCH,225,001,LEC,INTRO ARCHITECTURAL THINKING
3478,Fall Semester 2022,12150,HART,101,001,LEC,INTRO TO HIST OF WESTERN ART I
3478,Fall Semester 2022,12878,ECON,100,002,LEC,PRINCIPLES OF ECONOMICS
3478,Fall Semester 2022,14900,ARCH,101,003,LL,PRINCIPLES OF ARCHITECTURE I
3479,Fall Semester 2022,11361,ARCH,225,001,LEC,INTRO ARCHITECTURAL THINKING
3479,Fall Semester 2022,12878,ECON,100,002,LEC,PRINCIPLES OF ECONOMICS
3479,Fall Semester 2022,13258,EEPS,110,001,LEC,"EARTH, ENVIRONMENT, & SOCIETY"
3479,Fall Semester 2022,14900,ARCH,101,003,LL,PRINCIPLES OF ARCHITECTURE I
3480,Fall Semester 2022,11361,ARCH,225,001,LEC,INTRO ARCHITECTURAL THINKING
3480,Fall Semester 2022,14229,CHIN,401,002,LEC,FOURTH YEAR CHINESE I
3480,Fall Semester 2022,14901,ARCH,101,002,LL,PRINCIPLES OF ARCHITECTURE I
3481,Fall Semester 2022,11363,STAT,425,001,LEC,INTRO TO BAYESIAN INFERENCE
3481,Fall Semester 2022,14866,DSCI,435,002,LL,DATA SCIENCE PROJECTS
3482,Fall Semester 2022,11363,STAT,425,001,LEC,INTRO TO BAYESIAN INFERENCE
3482,Fall Semester 2022,12387,BIOS,311,001,LAB,ADV EXPERIMENTAL BIOSCIENCES
3482,Fall Semester 2022,12395,BIOS,341,S01,LEC,CELL BIOLOGY
3482,Fall Semester 2022,12733,ELEC,478,002,LEC,INTRO TO MACHINE LEARNING
3482,Fall Semester 2022,14899,BIOS,481,002,LEC,MOLECULAR BIOPHYSICS I
3483,Fall Semester 2022,11363,STAT,425,001,LEC,INTRO TO BAYESIAN INFERENCE
3483,Fall Semester 2022,12812,CAAM,480,001,SEM,PEDAGOGY FOR RLAs
3483,Fall Semester 2022,13527,COMP,215,002,LL,INTRODUCTION TO PROGRAM DESIGN
3483,Fall Semester 2022,13709,STAT,487,001,LEC,COFES BLOCKCHAIN/CRYPTO
3483,Fall Semester 2022,13948,JAPA,141,004,LEC,FIRST YEAR JAPANESE I
